--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|                                                                                     DescribeInstancePatches                                                                                    |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
||                                                                                            Patches                                                                                           ||
|+----------------+----------------+---------------------------------------------------------+------------+-----------------+-------------------------------------------------------------------+|
|| Classification | InstalledTime  |                          KBId                           | Severity   |      State      |                               Title                               ||
||  Bugfix        |  1521826964.0  |  python-pycurl.x86_64                                   |  None      |  Installed      |  python-pycurl.x86_64:0:7.19.0-19.el7                             ||
||  Bugfix        |  1521826985.0  |  python-pyudev.noarch                                   |  None      |  Installed      |  python-pyudev.noarch:0:0.15-9.el7                                ||
||  Bugfix        |  1521826942.0  |  python-setuptools.noarch                               |  None      |  Installed      |  python-setuptools.noarch:0:0.9.8-7.el7                           ||
||  Bugfix        |  1572864795.0  |  python-slip.noarch                                     |  None      |  Installed      |  python-slip.noarch:0:0.4.0-4.el7                                 ||
||  Bugfix        |  1572864795.0  |  python-slip-dbus.noarch                                |  None      |  Installed      |  python-slip-dbus.noarch:0:0.4.0-4.el7                            ||
||  Bugfix        |  1570703374.0  |  python-urllib3.noarch                                  |  None      |  Installed      |  python-urllib3.noarch:0:1.10.2-7.el7                             ||
||  Bugfix        |  1572864789.0  |  python2-subprocess32.x86_64                            |  None      |  Installed      |  python2-subprocess32.x86_64:0:3.2.6-14.el7                       ||
||  Bugfix        |  1572864846.0  |  pytz.noarch                                            |  None      |  Installed      |  pytz.noarch:0:2016.10-2.el7                                      ||
||  Bugfix        |  1570703421.0  |  qemu-guest-agent.x86_64                                |  None      |  Installed      |  qemu-guest-agent.x86_64:10:2.12.0-3.el7                          ||
||  Bugfix        |  1572864855.0  |  qgnomeplatform.x86_64                                  |  None      |  Installed      |  qgnomeplatform.x86_64:0:0.3-5.el7                                ||
||  Bugfix        |  1572864809.0  |  qt5-qtbase.x86_64                                      |  None      |  Installed      |  qt5-qtbase.x86_64:0:5.9.7-2.el7                                  ||
||  Bugfix        |  1572864808.0  |  qt5-qtbase-common.noarch                               |  None      |  Installed      |  qt5-qtbase-common.noarch:0:5.9.7-2.el7                           ||
||  Bugfix        |  1572864808.0  |  qt5-qtbase-gui.x86_64                                  |  None      |  Installed      |  qt5-qtbase-gui.x86_64:0:5.9.7-2.el7                              ||
||  Bugfix        |  1572864817.0  |  quota.x86_64                                           |  None      |  Installed      |  quota.x86_64:1:4.01-19.el7                                       ||
||  Bugfix        |  1572864793.0  |  quota-nls.noarch                                       |  None      |  Installed      |  quota-nls.noarch:1:4.01-19.el7                                   ||
||  Bugfix        |  1572864778.0  |  radvd.x86_64                                           |  None      |  Installed      |  radvd.x86_64:0:2.17-3.el7                                        ||
||  Bugfix        |  1570703369.0  |  readline.x86_64                                        |  None      |  Installed      |  readline.x86_64:0:6.2-11.el7                                     ||
||  Bugfix        |  1572864774.0  |  realmd.x86_64                                          |  None      |  Installed      |  realmd.x86_64:0:0.16.1-11.el7                                    ||
||  Bugfix        |  1572865194.0  |  redhat-indexhtml.noarch                                |  None      |  Installed      |  redhat-indexhtml.noarch:0:7-13.el7                               ||
||  Bugfix        |  1572864763.0  |  redhat-logos.noarch                                    |  None      |  Installed      |  redhat-logos.noarch:0:70.7.0-1.el7                               ||
||  Bugfix        |  1572864809.0  |  redhat-menus.noarch                                    |  None      |  Installed      |  redhat-menus.noarch:0:12.0.2-8.el7                               ||
||  Bugfix        |  1569397953.0  |  rest.x86_64                                            |  None      |  Installed      |  rest.x86_64:0:0.8.1-2.el7                                        ||
||  Bugfix        |  1570703423.0  |  rhn-check.x86_64                                       |  None      |  Installed      |  rhn-check.x86_64:0:2.0.2-24.el7                                  ||
||  Bugfix        |  1570703377.0  |  rhn-client-tools.x86_64                                |  None      |  Installed      |  rhn-client-tools.x86_64:0:2.0.2-24.el7                           ||
||  Bugfix        |  1570703415.0  |  rhn-setup.x86_64                                       |  None      |  Installed      |  rhn-setup.x86_64:0:2.0.2-24.el7                                  ||
||  Bugfix        |  1572864854.0  |  rhn-setup-gnome.x86_64                                 |  None      |  Installed      |  rhn-setup-gnome.x86_64:0:2.0.2-24.el7                            ||
||  Bugfix        |  1570703374.0  |  rhnlib.noarch                                          |  None      |  Installed      |  rhnlib.noarch:0:2.5.65-8.el7                                     ||
||  Bugfix        |  1521826988.0  |  rhnsd.x86_64                                           |  None      |  Installed      |  rhnsd.x86_64:0:5.0.13-10.el7                                     ||
||  Bugfix        |  1572864779.0  |  rtkit.x86_64                                           |  None      |  Installed      |  rtkit.x86_64:0:0.11-10.el7                                       ||
||  Security      |  1570703848.0  |  ruby.x86_64                                            |  Important |  Installed      |  ruby.x86_64:0:2.0.0.648-36.el7                                   ||
||  Security      |  1570703848.0  |  ruby-irb.noarch                                        |  Important |  Installed      |  ruby-irb.noarch:0:2.0.0.648-36.el7                               ||
||  Security      |  1570703847.0  |  ruby-libs.x86_64                                       |  Important |  Installed      |  ruby-libs.x86_64:0:2.0.0.648-36.el7                              ||
||  Security      |  1570703848.0  |  rubygem-bigdecimal.x86_64                              |  Important |  Installed      |  rubygem-bigdecimal.x86_64:0:1.2.0-36.el7                         ||
||  Security      |  1570703848.0  |  rubygem-io-console.x86_64                              |  Important |  Installed      |  rubygem-io-console.x86_64:0:0.4.2-36.el7                         ||
||  Security      |  1570703848.0  |  rubygem-json.x86_64                                    |  Important |  Installed      |  rubygem-json.x86_64:0:1.7.7-36.el7                               ||
||  Security      |  1570703848.0  |  rubygem-psych.x86_64                                   |  Important |  Installed      |  rubygem-psych.x86_64:0:2.0.0-36.el7                              ||
||  Security      |  1570703848.0  |  rubygem-rdoc.noarch                                    |  Important |  Installed      |  rubygem-rdoc.noarch:0:4.0.0-36.el7                               ||
||  Security      |  1570703848.0  |  rubygems.noarch                                        |  Important |  Installed      |  rubygems.noarch:0:2.0.14.1-36.el7                                ||
||  Bugfix        |  1572864811.0  |  sane-backends.x86_64                                   |  None      |  Installed      |  sane-backends.x86_64:0:1.0.24-12.el7                             ||
||  Bugfix        |  1572864854.0  |  sane-backends-drivers-scanners.x86_64                  |  None      |  Installed      |  sane-backends-drivers-scanners.x86_64:0:1.0.24-12.el7            ||
||  Bugfix        |  1572864811.0  |  sane-backends-libs.x86_64                              |  None      |  Installed      |  sane-backends-libs.x86_64:0:1.0.24-12.el7                        ||
